Country Name,Country Code,1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011]
Benin,BEN,0.204833203212658,0.191382863348236,0.185408737166602,0.23175492705205,0.230065879391012,0.252987807096144,0.280412782963242,0.307110875080766,0.316583690909118,0.292647893114482,0.458607506622972,0.516298738681918,0.500183372754854,0.514277811600542,0.541771234257552,0.509962225664154
Bermuda,BMU,7.92812120607361,7.87989487082004,7.58154340941535,8.07775148894509,8.00616175828441,7.92021310636119,8.33515068667345,8.04915909988156,10.5280985252589,6.9162795772672,8.07020752289881,7.96829922327703,5.95501968654727,7.09532878298495,7.3200356243474,6.07721021002416
Bhutan,BTN,0.594017686195906,0.760266990710612,0.721706972367696,0.702122770962842,0.708458365754617,0.669271192043858,0.698568399170484,0.612679529063675,0.485668561337675,0.608197947364945,0.588329934624843,0.575767714253431,0.606778514798774,0.54914598137971,0.677145031003296,0.766205619422981
Bolivia,BOL,1.29765446984073,1.40094843511382,1.42727899193858,1.37399736762026,1.22592257196824,1.15624481396661,1.1056077402687,1.60366372999244,1.45899145158089,1.32247248204326,1.58674906512685,1.31820385825022,1.41218933582336,1.45984101117361,1.54765908686466,1.59949903941542
Bosnia and Herzegovina,BIH,1.1172340984436,2.22095178170661,2.805680397087,2.74221545406669,3.63521315476005,3.51669413779391,3.75525129406538,3.79542285371936,4.08022510946524,4.2272056727006,4.57598324764023,4.58038656208777,5.23154664536666,5.37188996000763,5.51399384343896,6.1966521497478
Botswana,BWA,1.94744969528368,1.95175733331065,2.28352892031576,2.07565875736375,2.46215231210328,2.45918738450558,2.51010873848138,2.35562941122535,2.38507313087294,2.47679483348471,2.45089416887213,2.43525616818213,2.5305513688432,2.19229458572388,2.55529338114327,2.32334500642674
Brazil,BRA,1.72279160068058,1.79010337097845,1.83143031299461,1.84907556878028,1.86580837597139,1.89123873617418,1.8352662792254,1.75149065902436,1.81513348184222,1.84269049471974,1.82313307231817,1.88403447079654,1.99042894229295,1.86652237546496,2.11341454484465,2.19139356376845
Brunei Darussalam,BRN,17.0953450003141,17.3082267406197,17.5785661763546,13.0684409472163,18.4706734754382,17.0690204524822,14.1390459050099,13.9522595742611,13.6288276637616,12.7675060584875,11.6041151704468,24.1784093852732,26.3382713650187,22.1490286245737,21.8732221041337,24.3920133786297
Bulgaria,BGR,6.76324103837626,6.20984958255876,5.93432529315886,5.35671807648237,5.32803434248386,5.79201030587204,5.67260666244052,6.04686167685619,6.01288843657135,6.18991912040207,6.35710116352471,6.9166873637735,6.77893940403021,5.72971597740758,5.96688354790464,6.71438250987163
Burkina Faso,BFA,0.0682294448880723,0.0756381553305848,0.0785611900637546,0.0825504457318859,0.0897168352983095,0.0835101902754079,0.0817475639053798,0.0852143871808742,0.084722420619097,0.0838753505550506,0.0983401636307714,0.115429246294273,0.115427271078933,0.1097740872655,0.107673099640188,0.119980559825133
Burundi,BDI,0.0503723504617967,0.0474053240009925,0.045049693485178,0.0431821637037991,0.0428092027380228,0.0295610014510445,0.0297050888012963,0.0218002044258949,0.0258454714431543,0.0194113770326055,0.022756802996324,0.0219643298822326,0.021615102141911,0.02086763686521,0.0205420776426293,0.0213499260634489
Cabo Verde,CPV,0.348794016640468,0.348978172545479,0.366801307027655,0.401207236903365,0.426262202640762,0.467230869305722,0.539506275856617,0.546869833036148,0.562968964892267,0.618610614393198,0.644052983178782,0.769548992474204,0.591177783656867,0.625391176416197,0.59823116405882,0.859061432792295
Cambodia,KHM,0.146717767349092,0.135829990881697,0.167576557300261,0.15893614734565,0.162037087516258,0.180862681553467,0.174068505369507,0.184469651196472,0.18653345773529,0.208401419873697,0.221776425913987,0.253749444594171,0.28528240246999,0.292181174699104,0.291550731133576,0.308073151562941
Cameroon,CMR,0.321437703806564,0.218624576910843,0.212370347278344,0.198545221235008,0.215493084286489,0.209262635537382,0.20368052939092,0.220421345741937,0.223952227515535,0.203913289783929,0.207631788360223,0.305805976486128,0.283310453563128,0.332458227398889,0.325727346555959,0.268091792889505
Canada,CAN,16.158854572845,16.4937470987621,16.7435327411159,16.9008648095688,17.3704516131129,16.9850295187875,16.5593778458006,17.4638617565349,17.2636102203469,17.426080620203,16.8936081893726,17.0518995298214,16.3661645948193,15.0890976604388,14.5890535391657,14.1358133791149
Cayman Islands,CYM,11.5909348441926,11.434908416676,11.2705209050925,10.592941471992,10.908192395346,10.4972181822379,10.490724598811,10.4357186305179,9.76853633269202,9.87962486888921,9.6754617414248,11.3258158508159,11.2244496929617,10.3352859906051,10.1734493505558,10.3049310710498
Central African Republic,CAF,0.0686791938224779,0.0702387997404164,0.069710385269559,0.0722698046429129,0.0718431431908553,0.0647456950881458,0.0636535619609802,0.0598191213811659,0.0533328853109509,0.0524424451278329,0.0550879161990273,0.0558501169890131,0.0548284566530504,0.0538091093598246,0.0593983360528849,0.0631278135947735
Chad,TCD,0.0146841667612536,0.0151687791385886,0.0146488015641952,0.0150460422994082,0.0210966352607073,0.0198934645982576,0.0187380680645476,0.0407726891149809,0.0388961513611351,0.039700605844378,0.0390495006723195,0.0428630111366905,0.0457562743834237,0.0426894145233041,0.0434625491115785,0.0438304243635328
Chile,CHL,3.36896878442792,3.86422656599564,3.89770079119679,4.10627086548072,3.87696193907248,3.48663521203812,3.55976955015885,3.53498465408562,3.77389617962387,3.84046304023385,3.98128426961433,4.35156491027809,4.31643980454093,3.96943414650436,4.24672531044285,4.61644538016156
China,CHN,2.84430958153669,2.82056789057578,2.67674598026467,2.64864924664833,2.69686243322549,2.74212081298895,2.88522504139331,3.51224542766222,4.08013890554173,4.4411506949345,4.89272709798477,5.15356401658718,5.31115185538876,5.77814318390097,6.1724888760975,6.71030199087886
Colombia,COL,1.59077606162994,1.67961909783385,1.68161708682754,1.41921547600096,1.43362020538631,1.37290265520363,1.33889956996324,1.36224503582226,1.28898987989394,1.40798531873252,1.43582342300384,1.4068996424918,1.45114730724877,1.48476425059598,1.71139067793766,1.56062909881097
Comoros,COM,0.133892113051469,0.130311435763289,0.140989657426276,0.151100655729722,0.153992360725658,0.156730332576466,0.159316195944584,0.167954198473282,0.170030254906279,0.177827852422765,0.190925097899384,0.180694914105857,0.181858211579558,0.177475819284441,0.18894081108352,0.220233472817373
"Congo, Dem. Rep.",ZAR,0.0748177829465365,0.0656726785668239,0.0555095476469271,0.0480435061478485,0.0342669881518454,0.0336673642538684,0.0349639553799251,0.0354136465146102,0.0393605211686563,0.0443260218804449,0.0455788715559143,0.0473122739873694,0.0484113728039341,0.0456040970538427,0.0493280639148669,0.050302687534911
"Congo, Rep.",COG,0.613810994158238,0.815416903590501,0.263258077941464,0.270915698676339,0.337301790227864,0.240713305105747,0.176770804579984,0.275171060799072,0.278308394323142,0.353815464421941,0.310280350497074,0.32666480966395,0.341559409628178,0.431598927403307,0.473472225569701,0.538098378550474
Costa Rica,CRI,1.32029956074026,1.35419288706053,1.41136957914131,1.43489129516918,1.39470149919118,1.4413673438751,1.55679330223803,1.60599059130338,1.65525804751281,1.61688908935665,1.64763471879576,1.85890149022821,1.88006450380697,1.69368292084618,1.66517786720402,1.7049744950915
Cote d'Ivoire,CIV,0.564165507410252,0.534357649092368,0.439476295296647,0.388336308538252,0.411145742800498,0.458120174729576,0.423983154093228,0.312160239301985,0.430502632324555,0.431561606207393,0.378474934427443,0.364908081635561,0.356768972040657,0.297496879462333,0.292351512964102,0.312877702632263
Croatia,HRV,4.12068313306631,4.2204186351706,4.53629326816263,4.4996038647343,4.43834591052869,4.66551418918919,4.92732477477477,5.30228378378378,5.19195652173913,5.20165848716794,5.21969369369369,5.5005,5.26915815689136,4.86661693472095,4.72882177726782,4.80153001129275
Cuba,CUB,2.46422065813922,2.24078256570129,2.2187524367425,2.28614433311981,2.34630482710517,2.28244728588298,2.33274725648082,2.27249401841507,2.22453383603127,2.30940803754392,2.43074716463984,2.37457168498915,2.69643840134828,2.64635578567254,3.3922918133347,3.17231509144201
Cyprus,CYP,6.6012601260126,6.60751875141036,7.03887604070305,6.99728252354696,7.26179413052443,7.12055867920564,7.16647293605461,7.76273205430046,7.21973328135598,7.26591489716111,7.42989603097607,7.70282491721854,7.92977131131559,7.43833850228247,6.98390754608425,6.73537582255401
Czech Republic,CZE,12.1635618595823,12.3788146715138,11.8968358733456,10.8849052787572,12.0607979687692,12.0929177549685,11.7242834990501,11.9384363230207,11.4072526103252,11.7624500353337,11.9312014321844,11.9742955217817,11.2401289678575,10.3051617704283,10.6133683902005,10.4310881349318
Denmark,DNK,13.7146519315518,11.6476885201886,11.2273041516574,10.3626636406223,9.61317555419716,9.87509234839328,9.68193192955788,10.3882734936947,9.36270101912787,8.69007693057132,10.1129141598949,9.20201511030611,8.54735610629128,8.05955954043883,8.3946577336881,7.24832871740999
Djibouti,DJI,0.604628328495756,0.534825652962762,0.561927144199262,0.593405773852744,0.502424705423203,0.444582938285328,0.546021981088162,0.567019887505022,0.535018836856668,0.541754559959712,0.529872322518414,0.578051792235543,0.615968351326949,0.563399207654704,0.622346840763503,0.561940931477949
Dominica,DMA,1.03083799510865,1.14017185821697,1.09548332029305,1.15410145632457,1.47355731282022,1.63188343382142,1.47087642896026,1.62261269234063,1.5643085673658,1.61147968586091,1.5562314330174,2.12369517621301,1.81071090983479,1.80780336643426,1.90648755743533,1.74614156466205
Dominican Republic,DOM,2.15796848817939,2.20510324403557,2.21751536062437,2.20217090380533,2.31130098802668,2.27850737375687,2.41510963299875,2.39907082694796,2.01135197561858,2.01777860291105,2.10323600708672,2.24125104583845,2.22231100511587,2.10347606615534,2.15841368893036,2.18290788799199
Ecuador,ECU,2.04481070708385,1.53260727827803,1.82748771013739,1.715686518843,1.65831870779618,1.8242627085419,1.8887549900337,1.99580205574284,2.12127002597033,2.17746973622288,2.06617581254757,2.20399790813108,2.06452130457654,2.355257087353,2.29330340391352,2.35401738651458
"Egypt, Arab Rep.",EGY,1.60436510502947,1.67095813753118,1.85434227089194,1.86839054746528,2.06814043277005,1.80246890999698,1.79376499727608,2.04800431781662,2.05054049898427,2.23116022279329,2.34175781523222,2.49135700439739,2.49185303122379,2.462249163666,2.49481706669717,2.63511522475978
El Salvador,SLV,0.867469450396864,1.01204381357272,1.01327039831243,0.986643604367293,0.98807364832731,1.01764595778288,1.02813066609968,1.11049107691348,1.07439938876867,1.08520202595975,1.14725173923797,1.16568967665785,1.09016956300083,1.07000917399501,1.04453798797212,1.10399857445029
Equatorial Guinea,GNQ,0.252981605884737,0.611375553314049,0.339858561843934,0.921487804545463,0.856491666917815,5.63735617214352,8.77241819104259,10.2553410864867,8.60793862101844,7.52891992854701,7.35991872613122,7.20404086524742,6.56211756236675,6.53381507590274,6.42106187646663,8.9072415363595
Eritrea,ERI,0.106485734394389,0.161947511694124,0.176909452069038,0.180695381694257,0.172190986762677,0.172564422602863,0.159706978850911,0.18482448869873,0.18944107171587,0.18285685518457,0.130342390647796,0.131490395908221,0.0920693910507799,0.111761080593676,0.109470529231945,0.108718364579018
Estonia,EST,13.2889161722923,13.1138806817979,11.9097951457123,11.0730852805261,10.8672462481702,11.2352009739827,10.8280646681408,12.439849130384,12.6355473193644,12.3859622446532,12.0208529785196,14.0560857176955,13.0818344314893,11.0489631064469,13.7731966428209,14.0498825181421
Ethiopia,ETH,0.0633756646095682,0.0701564462039676,0.0801145992841978,0.0784525851143888,0.0875859937938646,0.0629993849674488,0.063659603896341,0.0682952727298833,0.0703801230741165,0.065960442395694,0.0688357088448153,0.0731206218150113,0.0766683805248575,0.0769062318149991,0.0755915700878468,0.0839431166461619
Faeroe Islands,FRO,13.8091694834509,13.3594350866935,13.9769534193148,13.9155980109919,14.8285904798778,16.2242831617459,15.4556183090281,15.646030285284,15.932540589984,14.9450524442973,13.9860839088754,14.1853947612091,12.9701207098645,11.8429021043754,12.9866781971297,11.7212117462674
Fiji,FJI,1.14056335478706,0.929631876537947,0.87973470412863,0.995758182949904,1.06679914154308,1.36913223165871,1.02499108118148,1.05525050635174,1.38461059075829,1.65988172592539,1.64427537195277,1.44091795061631,1.27857012402663,0.994392231532634,1.50525959588442,1.42481324805984
Finland,FIN,11.9586361634423,11.6605782092227,11.0582844894866,10.7295164006246,10.1284741400511,10.996742102171,11.8606758299719,13.2610969393138,12.8326749770283,10.4164380522202,12.5706384483281,12.0984818632864,10.6516521721783,9.95862851902584,11.5308402282752,10.1640460986379
France,FRA,6.28052423323725,5.861894898586,6.34492849875065,6.17325995304043,5.97682641417858,6.21204812176703,6.1310218917103,6.20666459913396,6.19411440864021,6.18161046149315,5.99589372288961,5.85654740768939,5.77452192225583,5.51140538887853,5.49670665548453,5.18504342392799
French Polynesia,PYF,2.64219589387182,2.67156981057863,2.60116472545757,2.50284603101015,2.65828792035976,3.05487077040402,3.00804384733423,3.21645958734348,3.1309394744471,3.33776933820875,3.30089899934428,3.23938685133334,3.30602905541375,3.28826880472624,3.29676384458993,3.16795268439279
Gabon,GAB,3.17073691405076,3.10007973157038,1.39101144475302,1.19548374434054,0.854557841026091,1.41392614454534,1.37954238003339,1.09334546196664,1.37425010612056,1.57828952000215,1.47833517871845,1.38189897716847,1.3958945296358,1.42308289351133,1.45544562160816,1.41816574927503
"Gambia, The",GMB,0.197431374499356,0.192008952897888,0.202491628566326,0.215177882842102,0.223804443619834,0.222838238091142,0.241162552746327,0.233541798577401,0.231368576072593,0.224010129520694,0.226764112598312,0.257764783679505,0.258833627750829,0.266259848837543,0.279410774470438,0.241098416956387
Georgia,GEO,0.88098243105652,0.979139818165769,1.10566509928019,0.975944974733296,1.0266570853043,0.859400875433157,0.777669956392013,0.871663240084086,1.00117939930065,1.16196496537809,1.39826261937244,1.46315673138274,1.46385555910397,1.42160783513569,1.46670117678764,1.769150523604
Germany,DEU,10.8602336004331,10.5111125988271,10.4252731613799,10.0177587659515,10.0956398829225,10.3662866966788,10.0471142793913,9.97637447788901,9.90970342087729,9.6675727883724,9.78247110937081,9.48902053198602,9.52565876277067,8.80395483853709,9.17981683831858,8.91783284592949
Ghana,GHA,0.335320533601596,0.364016153152477,0.35631253058739,0.356239678084048,0.334072085228819,0.358645138097184,0.375072777027863,0.375812764252418,0.352614882958863,0.326934450217055,0.426304230464701,0.436236777090383,0.395319087248921,0.325052953709594,0.415441052196722,0.404379797695834
Greece,GRC,7.49276288654595,7.76853142726064,8.09896464012523,7.96102964554361,8.39170863757779,8.56533495425942,8.5280599301348,8.68898355140038,8.78728404069962,8.895346335088,8.74244907888221,8.80106121991199,8.74361277972374,8.48317144278425,7.77492030719811,7.55605776856022
Greenland,GRL,9.24949910554562,9.36394642857143,9.47798573975045,9.67408199643494,9.46112099644128,9.56608695652174,9.52231977247434,9.36695146657271,10.2449965735974,10.6915254237288,11.0447916299715,11.2820793917426,11.7181508308479,10.2217388988513,11.6637729549249,12.4403410089647
Grenada,GRD,1.56435771260764,1.70431644004944,1.73753726481215,1.91590185427983,1.8764416453454,1.90822688489823,2.01128305582762,2.11342079299802,2.0003701647233,2.10151431263417,2.23729650684202,2.30101267533571,2.50502241807301,2.42596214692516,2.48724170543672,2.40813743218807
Guatemala,GTM,0.626813980004335,0.698875419365319,0.785963472138441,0.782653150217617,0.848306649350738,0.887301495191716,0.904184642242048,0.835281873257922,0.902390417054708,0.944599482459331,0.928571825689781,0.915844454144984,0.811036638156075,0.864736542078937,0.771619509048883,0.748055056454528
Guinea,GIN,0.156612982056541,0.153610224301753,0.146290203495536,0.147149249202298,0.145443686986208,0.144947897195949,0.145243067285461,0.144600720653786,0.14180184602459,0.122119266858709,0.119290573200391,0.119193055596733,0.19166076232556,0.196768407683256,0.225765922542267,0.229423424565039
